# Log start time:	 Thu, 18 Jan 2024 23:51:43
# Ch1 Lower Trigger Threshold:	6000 
# Ch1 Upper Trigger Threshold:	100 
# Ch1 Offset Value:	0 
# Ch2 Lower Trigger Threshold:	6000 
# Ch2 Upper Trigger Threshold:	100 
# Ch2 Offset Value:	0 
#          x     theta      time    ch1 counts    ch2 counts    coincidences

# Lateral Reset
# Rotational Reset
       54400,     1710,       10,        42400,         8948,            113
       55400,     1710,       10,        42517,         9233,            123
       56400,     1710,       10,        42431,         9063,            165
       57400,     1710,       10,        42404,         8903,            146
       58400,     1710,       10,        42440,         9071,            155
       59400,     1710,       10,        42346,         9072,            176
       60400,     1710,       10,        42358,         8963,            183
       61400,     1710,       10,        42272,         8983,            210
       62400,     1710,       10,        42640,         8929,            161
       63400,     1710,       10,        42242,         8987,            142
       64400,     1710,       10,        42441,         9101,            166
       65400,     1710,       10,        42637,         8974,            130
       66400,     1710,       10,        42325,         8817,            115
       67400,     1710,       10,        42325,         9042,            145
       68400,     1710,       10,        42488,         8858,            127
       69400,     1710,       10,        42607,         8855,            113
       70400,     1710,       10,        42372,         8869,            130
       71400,     1710,       10,        42441,         8952,            123
       72400,     1710,       10,        42497,         8730,            108
       73400,     1710,       10,        42622,         8799,             96
       74400,     1710,       10,        42581,         8805,            131
       75400,     1710,       10,        42518,         8775,            109
       76400,     1710,       10,        42453,         8792,            104
       77400,     1710,       10,        41963,         8619,             97
       78400,     1710,       10,        42209,         8701,            112
       79400,     1710,       10,        42067,         8549,            133
       80400,     1710,       10,        42238,         8702,            120
       81400,     1710,       10,        42163,         8677,            125
       82400,     1710,       10,        42137,         8552,            127
       83400,     1710,       10,        42325,         8452,            116
       84400,     1710,       10,        42055,         8338,            127
       85400,     1710,       10,        41960,         8522,            107
       86400,     1710,       10,        41882,         8440,             95
       87400,     1710,       10,        42086,         8353,            111
       88400,     1710,       10,        42093,         8100,            104
       89400,     1710,       10,        41964,         8361,            107
       90400,     1710,       10,        41871,         8222,            122
# Lateral Reset
        1400,     2280,       10,        42051,         7941,             97
        2400,     2280,       10,        42014,         8024,             87
        3400,     2280,       10,        41957,         8037,            106
        4400,     2280,       10,        42461,         7960,            113
        5400,     2280,       10,        42110,         8065,            100
        6400,     2280,       10,        42092,         8187,             94
        7400,     2280,       10,        41693,         8279,            114
        8400,     2280,       10,        41933,         8136,            108
        9400,     2280,       10,        42181,         8239,            100
       10400,     2280,       10,        42137,         8346,             99
       11400,     2280,       10,        42242,         8306,            112
       12400,     2280,       10,        42293,         8489,            118
       13400,     2280,       10,        42300,         8460,            129
       14400,     2280,       10,        42273,         8367,            105
       15400,     2280,       10,        42289,         8425,             95
       16400,     2280,       10,        42160,         8468,            110
       17400,     2280,       10,        42079,         8574,            117
       18400,     2280,       10,        42153,         8538,            115
       19400,     2280,       10,        42309,         8615,            123
       20400,     2280,       10,        42455,         8522,            114
       21400,     2280,       10,        42666,         8457,            119
       22400,     2280,       10,        42585,         8412,            114
       23400,     2280,       10,        42651,         8793,            110
       24400,     2280,       10,        42396,         8795,            130
       25400,     2280,       10,        42190,         8766,            124
       26400,     2280,       10,        42221,         8793,            112
       27400,     2280,       10,        42477,         8599,            123
       28400,     2280,       10,        42257,         8888,            143
       29400,     2280,       10,        42471,         8971,             90
       30400,     2280,       10,        42423,         8762,            139
       31400,     2280,       10,        42365,         8806,            158
       32400,     2280,       10,        42589,         8994,            147
       33400,     2280,       10,        42620,         8792,            145
       34400,     2280,       10,        42600,         8980,            163
       35400,     2280,       10,        42381,         9015,            183
       36400,     2280,       10,        42577,         9030,            169
       37400,     2280,       10,        42468,         9031,            162
       38400,     2280,       10,        42527,         9046,            160
       39400,     2280,       10,        42015,         9121,            143
       40400,     2280,       10,        42062,         9198,            128
       41400,     2280,       10,        42302,         9219,            121
       42400,     2280,       10,        42151,         9280,            150
       43400,     2280,       10,        42378,         8900,            138
       44400,     2280,       10,        42191,         9168,            154
       45400,     2280,       10,        42157,         9104,            153
       46400,     2280,       10,        42191,         9350,            167
       47400,     2280,       10,        42076,         9021,            195
       48400,     2280,       10,        42337,         9057,            203
       49400,     2280,       10,        42522,         9167,            235
       50400,     2280,       10,        42448,         9121,            220
       51400,     2280,       10,        42361,         9208,            261
       52400,     2280,       10,        42333,         9087,            235
       53400,     2280,       10,        42256,         9256,            215
       54400,     2280,       10,        42146,         9164,            204
       55400,     2280,       10,        42128,         9215,            175
       56400,     2280,       10,        42280,         9367,            149
       57400,     2280,       10,        42245,         9008,            137
       58400,     2280,       10,        42053,         9343,            147
       59400,     2280,       10,        42087,         9133,            143
       60400,     2280,       10,        42050,         9232,            142
       61400,     2280,       10,        42240,         8911,            176
       62400,     2280,       10,        42355,         9164,            175
       63400,     2280,       10,        42377,         9032,            177
       64400,     2280,       10,        42310,         9186,            160
       65400,     2280,       10,        42215,         9140,            170
       66400,     2280,       10,        42534,         9099,            144
       67400,     2280,       10,        42639,         8971,            126
       68400,     2280,       10,        42410,         8952,            134
       69400,     2280,       10,        42445,         9023,            141
       70400,     2280,       10,        42589,         8881,            124
       71400,     2280,       10,        42639,         8745,            121
       72400,     2280,       10,        42639,         8946,            136
       73400,     2280,       10,        42434,         8881,             95
       74400,     2280,       10,        42552,         8894,            124
       75400,     2280,       10,        42362,         9002,            119
       76400,     2280,       10,        42814,         8861,            132
       77400,     2280,       10,        42675,         8722,            118
       78400,     2280,       10,        42378,         8833,            120
       79400,     2280,       10,        42480,         8746,            109
       80400,     2280,       10,        42547,         8753,            126
       81400,     2280,       10,        42392,         8674,            114
       82400,     2280,       10,        42377,         8517,            118
       83400,     2280,       10,        42318,         8390,            106
       84400,     2280,       10,        42539,         8512,            119
       85400,     2280,       10,        42358,         8501,            109
       86400,     2280,       10,        42160,         8575,            115
       87400,     2280,       10,        42527,         8424,            100
       88400,     2280,       10,        42258,         8291,            114
       89400,     2280,       10,        42052,         8585,            112
       90400,     2280,       10,        42460,         8245,            112
# Lateral Reset
        1400,     2850,       10,        41982,         7773,             99
        2400,     2850,       10,        42062,         8039,             96
        3400,     2850,       10,        42295,         7970,             93
        4400,     2850,       10,        42038,         8030,            112
        5400,     2850,       10,        42116,         8101,            129
        6400,     2850,       10,        42095,         7914,             97
        7400,     2850,       10,        42218,         8134,             97
        8400,     2850,       10,        41965,         8281,            122
        9400,     2850,       10,        42118,         8248,            107
       10400,     2850,       10,        42231,         8314,            111
       11400,     2850,       10,        42300,         8239,            102
       12400,     2850,       10,        42250,         8235,            116
       13400,     2850,       10,        42128,         8298,            115
       14400,     2850,       10,        42099,         8207,             98
       15400,     2850,       10,        42466,         8378,            114
       16400,     2850,       10,        42368,         8569,            117
       17400,     2850,       10,        42470,         8320,            115
       18400,     2850,       10,        42709,         8423,            123
       19400,     2850,       10,        42237,         8608,            133
       20400,     2850,       10,        42639,         8533,            108
       21400,     2850,       10,        42556,         8668,            113
       22400,     2850,       10,        42518,         8713,            118
       23400,     2850,       10,        42653,         8756,            121
       24400,     2850,       10,        42483,         8705,            140
       25400,     2850,       10,        42318,         8864,            106
       26400,     2850,       10,        42838,         8713,            113
       27400,     2850,       10,        42474,         8767,            140
       28400,     2850,       10,        42454,         9018,            133
       29400,     2850,       10,        42263,         8930,            129
       30400,     2850,       10,        42285,         8954,            127
       31400,     2850,       10,        42271,         9013,            140
       32400,     2850,       10,        42152,         9214,            120
       33400,     2850,       10,        42103,         9111,            175
       34400,     2850,       10,        42422,         9148,            190
       35400,     2850,       10,        42070,         9377,            166
       36400,     2850,       10,        41857,         9082,            175
       37400,     2850,       10,        41896,         9153,            163
       38400,     2850,       10,        41972,         9219,            161
       39400,     2850,       10,        42301,         9230,            154
       40400,     2850,       10,        42364,         9097,            162
       41400,     2850,       10,        42309,         9352,            125
       42400,     2850,       10,        42409,         9125,            153
       43400,     2850,       10,        42197,         9239,            128
       44400,     2850,       10,        42328,         9227,            132
       45400,     2850,       10,        42413,         9096,            129
       46400,     2850,       10,        42462,         9318,            125
       47400,     2850,       10,        42533,         9404,            147
       48400,     2850,       10,        42576,         9272,            173
       49400,     2850,       10,        42483,         9378,            177
       50400,     2850,       10,        42639,         9321,            197
       51400,     2850,       10,        42591,         9390,            211
       52400,     2850,       10,        42842,         9137,            255
       53400,     2850,       10,        42463,         9301,            245
       54400,     2850,       10,        42707,         9140,            262
       55400,     2850,       10,        42598,         9266,            246
       56400,     2850,       10,        42718,         9366,            239
       57400,     2850,       10,        42411,         9236,            178
       58400,     2850,       10,        42769,         9377,            188
       59400,     2850,       10,        42752,         9152,            161
       60400,     2850,       10,        42279,         9290,            141
       61400,     2850,       10,        42525,         9087,            162
       62400,     2850,       10,        42414,         9306,            180
       63400,     2850,       10,        42560,         9172,            185
       64400,     2850,       10,        42502,         9125,            179
       65400,     2850,       10,        42482,         9219,            196
       66400,     2850,       10,        42606,         8862,            168
       67400,     2850,       10,        42227,         9230,            162
       68400,     2850,       10,        42567,         9047,            158
       69400,     2850,       10,        42300,         9092,            147
       70400,     2850,       10,        42441,         8968,            152
       71400,     2850,       10,        42426,         8961,            106
       72400,     2850,       10,        42281,         9135,            116
       73400,     2850,       10,        42607,         8861,            116
       74400,     2850,       10,        42723,         8858,            111
       75400,     2850,       10,        42645,         8924,            140
       76400,     2850,       10,        42344,         8902,            117
       77400,     2850,       10,        42533,         8791,            135
       78400,     2850,       10,        42359,         8839,            125
       79400,     2850,       10,        42294,         8798,            117
       80400,     2850,       10,        42602,         8803,            129
       81400,     2850,       10,        42491,         8766,            115
       82400,     2850,       10,        42566,         8671,            119
       83400,     2850,       10,        42758,         8640,            118
       84400,     2850,       10,        42843,         8609,            110
       85400,     2850,       10,        42719,         8681,            114
       86400,     2850,       10,        42554,         8588,            122
       87400,     2850,       10,        42585,         8591,            132
       88400,     2850,       10,        42808,         8508,            126
       89400,     2850,       10,        42868,         8324,            101
       90400,     2850,       10,        42761,         8307,            128
# Lateral Reset
        1400,     3420,       10,        42258,         7712,            111
        2400,     3420,       10,        42143,         7960,            102
        3400,     3420,       10,        42229,         7789,             98
        4400,     3420,       10,        42105,         7957,            107
        5400,     3420,       10,        42474,         8110,            106
        6400,     3420,       10,        42618,         8121,            112
        7400,     3420,       10,        42352,         8087,            125
        8400,     3420,       10,        42219,         8133,            122
        9400,     3420,       10,        42912,         8252,            100
       10400,     3420,       10,        42481,         8314,            131
       11400,     3420,       10,        42722,         8322,             94
       12400,     3420,       10,        42546,         8438,            127
       13400,     3420,       10,        42500,         8358,            108
       14400,     3420,       10,        42389,         8515,            113
       15400,     3420,       10,        42529,         8437,            134
       16400,     3420,       10,        42501,         8649,            125
       17400,     3420,       10,        42537,         8758,            122
       18400,     3420,       10,        42677,         8653,            101
       19400,     3420,       10,        42646,         8653,            112
       20400,     3420,       10,        42703,         8788,            114
       21400,     3420,       10,        42639,         8904,            120
       22400,     3420,       10,        42576,         8812,            100
       23400,     3420,       10,        42520,         8814,            109
       24400,     3420,       10,        42318,         8701,            121
       25400,     3420,       10,        42208,         8936,            110
       26400,     3420,       10,        42694,         9082,            100
       27400,     3420,       10,        42142,         8868,            106
       28400,     3420,       10,        42481,         8944,            120
       29400,     3420,       10,        42226,         8974,            143
       30400,     3420,       10,        42197,         8949,            122
       31400,     3420,       10,        42532,         9129,            142
       32400,     3420,       10,        42400,         9085,            151
       33400,     3420,       10,        42616,         9146,            181
       34400,     3420,       10,        42603,         9188,            161
       35400,     3420,       10,        42804,         9287,            186
       36400,     3420,       10,        42461,         9346,            168
       37400,     3420,       10,        42749,         9160,            192
       38400,     3420,       10,        42741,         9242,            163
       39400,     3420,       10,        42489,         9259,            146
       40400,     3420,       10,        42563,         9405,            129
       41400,     3420,       10,        42412,         9349,            135
       42400,     3420,       10,        42293,         9270,            128
       43400,     3420,       10,        42716,         9342,            155
       44400,     3420,       10,        42540,         9234,            142
